,title,length,publish_date,author,url
274,Hey Dhyani Pilaidi Paani (Garhwali Video Songs) - Teri Ton Aakhiyon Maa,323.0,2012-08-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=NHc0RbgoHGk
275,Haai Kya Chaal Chhan (Rachita Hey Myali) - Garhwali Video Songs,278.0,2012-08-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=iAYHHCvvtg8
276,Kaisi Bataon Meri Roopa Wei (Kumaoni Video Songs) - Meri Roopa Baan,327.0,2012-08-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=91r0R2E1nXQ
277,Hausiya Umarcha Teri (Garhwali Folk Video Songs) - Yaad Aandi Teeri Ki,453.0,2012-08-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=31xIM6nmUvU
278,Kaleja Ka Din Manju - Kumaoni Song Fauji Lalit Mohan Joshi (Sabokai Dege Jhatka),399.0,2012-07-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=wkis1a-CcfU
279,Baali Chh Umar Taara - Kumaoni Songs Lalit Mohan Joshi - Sabokai Dege Jhatka,364.0,2012-07-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=pxm_aXlsavY
280,"Hit Pardesi - Latest Kumaoni Song 2012 ""Hey Reeta""",399.0,2012-07-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=rY_gjR3BN-M
281,Maaya Mithu (Sabokai Dege Jhatka) - Kumaoni Song Neelu Johri,448.0,2012-07-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=P85mDk70ipY
282,Ramnagar Ki Sunita (Hit Kumaoni Song 2012) - Hey Reeta,451.0,2012-07-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=UvjA3WGA7Q0
283,Ranikhet Ki Baan - Latest Kumaoni Song 2012 - Hey Reeta Album,387.0,2012-07-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=St15_GC-H6c
284,"Hey Meri Bhaguli - New Kumaoni Song 2012 ""Hey Reeta Album""",314.0,2012-07-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=W9CCKCSa6Fg
285,"Almore Ki Pooja - Latest Kumaoni Song ""Hey Reeta"" Album",330.0,2012-07-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=4VEQVFcHU7Y
286,Hey Reeta - Title Song Latest Kumaoni Album 2012 (Full Video),400.0,2012-07-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=arT0jQvtkdc
287,Daana Baasi Mor Re (New Kumaoni Song 2012) - Hey Reeta,457.0,2012-07-22 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=sTQCITA8frA
288,Phur Phur Udeinee - New Kumaoni Song - Hey Reeta Album,322.0,2012-07-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=KBqmkhgqkfo
289,Hey Kaanchha - Latest Kumaoni Song 2012 - Hey Reeta,332.0,2012-07-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=H6yKivQP-Gw
290,Jai Ghandiyal Dev Ji - Garhwali Devotional Song Hukum Singh Rawat,387.0,2012-07-19 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=BfuLePdSJ-4
291,Non Stop Pahadi Natiyaan - Himachali Back To Back Video Songs,3543.0,2012-07-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=4oclkBsfxTg
292,Bana Nilma (Kumaoni Video Songs) - Sabokai Dege Jhatka,381.0,2012-07-17 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=QZT9taRRaL4
293,Meri Gailyaa Rupa - Mamta Dildaar - Garhwali Video Songs,459.0,2012-06-30 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=7_3VXFVqvvs
294,Munsiyaari Baati Meri Manju - Kumaoni Video Songs - Sabokai Dege Jhatka,439.0,2012-06-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=QbwDaBDtosE
295,Hey Saroja Rani (Uttrakhandi Video Song) - Mamta Dildaar,434.0,2012-06-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=AJmGrTA3Yys
296,Hey Didi Hey Bhuliyon - Garhwali Video Songs | Mamta Dildaar,428.0,2012-06-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=XVNRyfEVSZ0
297,Jaanu Teri Pyar - Kumaoni Video Songs Fauji Lalit Mohan Joshi | Sabokai Dege Matka,397.0,2012-06-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=X7gpsF2HlGQ
298,"Vyakhuni Da Pei - Garhwali Video Song - Meena Rana, Vijay Lingwal",337.0,2012-06-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=UsQKgueIEck
299,"Saujanya Saru - Garhwali Video Song Hukum Singh Rawat, Deva Bagiyal",389.0,2012-06-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=MXI_RkEhm_E
300,Ulaalaryaa Bhauji (Uttrakhandi Folk Video Song) - Basant Bahar,184.0,2012-06-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=aOWILC8gH2A
301,Hey Manisha - Sabokai Dege Jhatka | Fauji Lalit Mohan Joshi Kumaoni Songs,305.0,2012-06-22 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=iy3ahVSsoIM
302,Holi Hey Pyaari Jaayi (Garhwali Video Songs) - Mamta Dildaar,399.0,2012-06-22 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Y9Wk7UR1kcE
303,Shem Ka Daanda - Uttrakhandi Devotional Songs - Fundri Baand,373.0,2012-06-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=IA1nmKrcC2A
304,Paudi Khaale Ki Baand - Garhwali Hit Video Songs | Purbu Badnaam Hwege,471.0,2012-06-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=N9Gk6S-AFLo
305,Ghaghari Bathei Chh - Garhwali Video Songs | Fundri Baand,348.0,2012-06-20 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=tPqwq19bxhw
306,"Gori Gori Naani Naani - Kumaoni Lokgeet ""Suwa Risaige""",285.0,2012-06-20 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=pqIRiMjYSwE
307,Thakuli Koo Kaansu (Garhwali Folk Video Song) - Basant Bahar,247.0,2012-06-19 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=TOkH4uI8go8
308,Meri Maayadar Re - Garhwali Video Song | Purbu Badnaam Hwege,295.0,2012-06-18 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ZPJIt8WebWs
309,Pardeshi Mayadar (Suwa Risaige) - Kumaoni Lokgeet,450.0,2012-06-16 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=R9n4kkXhD2U
310,Chala Ta Baini - Devi Geet (Uttrakhandi Bhakti Video Songs),421.0,2012-06-15 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ZjrikJ_sGqI
311,Meri Ringmati- Beda Geet (Garhwali Folk Video Songs) - Mamta Dildaar,408.0,2012-06-15 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ySOrdcoCHBk
312,Hvaigyon Budhyaa Hvaigyo- Geet (Garhwali Folk Video Song),298.0,2012-06-15 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=3-CmzXfxHhA
313,Jammu Kashmir-Fauji | Uttrakhandi Folk Video Songs - Fundri Baand,480.0,2012-06-14 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=BaL9pVfOkpk
314,Sadakyon Ka Mod (Garhwali Video Song) - Basant Bahar,441.0,2012-06-14 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=k9ZDH-uc2jI
315,"Drivera Dajyu (Suwa Risaige) - Kumaoni Lokgeet Ramesh Babu Joshi, Hema Dhyani",272.0,2012-06-13 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=eAUEniXs6Xs
316,Haathau Ma Sona Ki Chudi - Garhwali Folk Video Songs | Purbu Badnaam Hwege,387.0,2012-06-13 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=TdW3lzJU9AI
317,Brahmachari Chhu (Suwa Risaige) - Kumaoni Lokgeet,354.0,2012-06-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=EsZ4Qs9Bnmg
318,Saasu Vodi Meri Buari Nakhiri | Jog Jaani- Garhwali Dohe,362.0,2012-06-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=DOqtpbPBxrQ
319,Ghughuti Udi Ja | Suwa Risaige - Kumaoni Old Video Songs,352.0,2012-06-08 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=eQpjTZhtIpg
320,Tina Chhori (Fundri Baand) - Garhwali Video Songs Gajendra Rana,376.0,2012-06-08 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=yIt7Mrfl7Tc
321,Dil Lilhaege - Kumaoni Lokgeet (Suwa Risaige) | Ramesh Babu Joshi & Hema Dhyani,371.0,2012-06-08 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=q_TnEaY5s18
322,Matru Bhoomi Chhodi- Geet | Jog Jaani- Garhwali Dohe,473.0,2012-06-07 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=7ilFo1VDDyg
323,Kandi Batuwa - Purbu Badnaam Hwege | Full Video Song Garhwali,375.0,2012-06-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=QY-PeQ1zq5M
324,Suwa Risaige - Kumaoni Lokgeet | Ramesh Babu Joshi,457.0,2012-06-05 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=-SbIThK8Fak
325,Mukhdi Mayaali (Garhwali Folk Video Song) - Basant Bahar,444.0,2012-06-04 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=kdTs49ceFVM
326,Nauni Nagpuriya (Garhwali Video Song) - Fundri Baand | Gajender Rana Hits,461.0,2012-06-02 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=11QiUceyG4c
327,Bhali Sau Jadya - Garhwali Video Song | Purbu Badnaam Hwege,392.0,2012-06-02 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=4GbLwQv8wMo
328,Meri Sai Chanara (Kumaoni Lokgeet) - Suwa Risaige,359.0,2012-05-31 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=o7Ri2wAnKyM
329,Maya Jaal Ma (Garhwali Video Song) - Fundri Baand,362.0,2012-05-31 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=EfUq7NWTmIY
330,Vimla Tanduli Ki Taand - Garhwali Video Song | Purbu Badnaam Hwege,348.0,2012-05-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=NOoxHyX2Ejk
331,Suratu Lala (Garhwali Video Song) - Fundri Baand,323.0,2012-05-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=mD-lqByxrxM
332,Purbu Badnaam Hwege - Garhwali Video Song | Manglesh Dangwal Hits,472.0,2012-05-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=_TOenRBHnwY
333,Fundri Baand - New Garhwali Song Gajender Rana,377.0,2012-05-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=I-TTeEe6q6w
334,Hey Nakharyali - New Kumaoni Video Song | Haye Re Soniya,393.0,2012-05-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ybA4NyoAI_Y
335,Phuli Gayi Buraansh | Haye Re Soniya | Latest Kumaoni Video Song 2012,408.0,2012-05-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=BuqghbnUm9s
336,Nakharyali Anjali - Kumaoni Video Song | Haye Re Soniya,331.0,2012-05-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Up8C6lHxTJI
337,Subh Din Shubh Baar (Haye Re Soniya) - New Kumaoni Video Song 2012,356.0,2012-05-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Br0IEBQ8A3U
338,Dhoom Dhaka Dhoom (Haye Re Soniya) - Latest Uttrakhandi Song 2012,424.0,2012-05-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=gxG2SAj8MEY
339,Jeka Suina Din Raat (Kumaoni Full Video Song Latest) - Haye Re Soniya,314.0,2012-05-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=fuOMRQxVhWo
340,Sari Ranikhet Ma (Kumaoni Video Song New) - Haye Re Soniya,322.0,2012-05-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=N0xCov_onaM
341,Haye Re Soniya (Title Track) - Latest Kumaoni Video Song 2012,365.0,2012-05-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=N8CE1_oE8-M
342,Shyaali Meri Parmila (Garhwali Folk Video Song) - Basant Bahar,296.0,2012-05-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=94w-0ZakvMU
343,Dhondha Padigai Bhaisi (Full Video Song Garhwali) - Basant Bahar,412.0,2012-05-22 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=yPyQM72I2rg
344,Basant Bahaar Kani Baudi Ko Aegye (Garhwali Folk Songs) - Basant Bahar,382.0,2012-05-21 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=vTLlKK2N2Qg
345,"Koo Holi Bhagyaan (Garhwali Folk Video Song) - Basant Bahar | Virender Singh, Kunwar Singh",357.0,2012-05-16 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=BWjCKRuLfO4
346,Main Joli (Kumaoni Folk Video Song) - Hey Deepa Jeans Top Wali,286.0,2012-05-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=5pQ0Deu_QxI
347,Dil Mein Teri Tasveer (Kumaoni Hit Video Song) - Hey Deepa Jeans Top Wali,383.0,2012-05-12 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=qGyouT8ZbtM
348,Paltan Ku Baaju - Uttrakhandi Folk Video Song | Baaji Ge Murali,923.0,2012-05-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=E_vMyaPeQ3A
349,Teri Meri Aash - Garhwali Video Song | Gorakhyon Ki Ranjha,215.0,2012-05-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=b2HGE4IhdmM
350,Uttarkashi Bipda (Uttrakhandi Video Song) - Gorakhyon Ki Ranjha,377.0,2012-05-11 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=8fnlDzG0-8w
351,Rangat- Samuhik Geet | D.J. Mix Uttrakhandi Chitrageet | Jagdish Bakrola,249.0,2012-05-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ZzMAYZO4IhA
352,Ram Kasam - Pahari Folk Video Song | Rangat- D.J. Mix Uttrakhandi Chitrageet,485.0,2012-05-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=RhhjrZ4S0bk
353,Mataki - Uttrakhandi Folk Video Song | Paani Paniyaari,587.0,2012-05-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=IkzpI5XlS_Y
354,"Paani Paniyaari (Title Song) - Garhwali Hit Video Songs | Dharam Singh Rana, Chorus",400.0,2012-05-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Ed7RQR5gKEY
355,Pyaaro Ko Ghughiyaata (Garhwali Folk Video Song) - Paani Paniyari,440.0,2012-05-10 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=VNEKlyNnutQ
356,Mera Bubu Kauthig Jai Lu (Live Programme Kumaoni) - Baaji Ge Murali,505.0,2012-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=vgBmdOrAc8U
357,Teri Gaadi Ku Ghugyaat (Uttrakhandi Folk Songs) | Rangat- D.J. Mix Uttrakhandi Chitrageet,344.0,2012-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=70WAl0dzF40
358,Haay Re Mizaat - Garhwali Folk Video Song | Rangat- D.J. Mix Uttrakhandi Chitrageet,359.0,2012-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=Qjc0uhJ_QaE
359,Raato Mein Chand Tara (Kumaoni Folk Video Song) - Hey Deepa Jeans Top Wali,413.0,2012-05-08 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=qtfxRzBXalE
360,Laagnaya Chaumas (Kumaoni Folk Video Song) - Hey Deepa Jeans Top Wali,315.0,2012-05-08 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=HEHr4Of-bTc
361,Rangili Bindi (Uttrakhandi Live Programme) - Baaji Ge Murali,245.0,2012-05-07 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=TvA-U5R5ZQ0
362,Te Bina Rayedu Ni (Uttrakhandi Video Song) - Rangat- D.J. Mix Uttrakhandi Chitrageet,309.0,2012-05-07 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=tF4DStsm4mk
363,Maityun Ku Raibaar - Gorakhyon Ki Ranjha | Manglesh Dangwal Garhwali Songs,417.0,2012-05-07 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=IDZWLZWG-RM
364,Disco Wali Bhauji - Garhwali Video Song | Rangat- D.J. Mix Uttrakhandi Chitrageet,436.0,2012-05-07 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=rqrr4-x-2XY
365,Saari Raat Teri Yaad (Garhwali Video Song) - Gorakhyon Ki Ranjha,307.0,2012-05-05 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=WWwFnQ0BwWw
366,Bhur Bhuru Ujjao Hege (Uttrakhandi Live Performance) - Baaji Ge Murali,540.0,2012-05-05 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=VZ4FIqZhOAA
367,Meri Daanda Marudi - Garhwali Devotional Video Song Manglesh Dangwal,447.0,2012-05-04 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=0OOOaMHksBA
368,Shikaari (Garhwali Sad Video Song) - Paani Paniyari,316.0,2012-05-02 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=C4pZ3Vk62bg
369,Chandna Mera Pahaad (Live Performance) - Hit Garhwali Video Meena Rana,254.0,2012-05-02 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=TbJNa9c9U3A
370,O Dhyaani Nitu (Garhwali Video Song) - Paani Paniyari,456.0,2012-04-28 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=x8tVNAiKFO8
371,Kheja Tu Kariyaanu (Garhwali Video Song) - Paani Paniyari,401.0,2012-04-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=GC6doMseZ08
372,Laal Range Sindoor (Uttaranchali Songs Kumaoni) - Hey Deepa Jeans Top Wali,367.0,2012-04-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=AYt_Wl0FJOM
373,Syaali Geu Lon Aj (Garhwali Video Song) - Rangat- D.J. Mix Uttrakhandi Chitrageet,388.0,2012-04-27 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=22nV_Sd0y8E
374,Samajhaai Samajhaai Kai (Garhwali Video Song) - Paani Paniyari,367.0,2012-04-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=hSsdzSmSHQA
375,Ho Bheena Kaske Jola - Live Programme Feat. Babita Kasanyal (Kumaoni Video),282.0,2012-04-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=1xvOX-r3WZg
376,Nathula Vaali Bau (Garhwali Video Song) - Rangat- D.J. Mix Uttrakhandi Chitrageet,312.0,2012-04-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=X90eMCjBjxI
377,"Jaarul (Garhwali Video Song) - Paani Paniyari | Dharam Singh Rana, Chorus",329.0,2012-04-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=p9OPkb7GAuo
378,Hey Deepa Mijaj Deepa (Kumaoni Hit Video Song) - Hey Deepa Jeans Top Wali,415.0,2012-04-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ZL_C8oMbQQ0
379,Vandna Ko Deva Aalu (Kumaoni Live Programme) - Baaji Ge Murali,434.0,2012-04-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=14ofp_PxRIM
380,Mohana Tu Baithire Myara Dil Ma (Kumaoni Live Programme) - Baaji Ge Murali,262.0,2012-04-23 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=eCQjjiWGOWM
381,"Teri Mukhdi Mayajaal (Kumaoni Hit Video) - ""Ki Bhalo Tero Mann""",362.0,2012-02-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ChGDleSqqjo
382,Chhori Neelam (Kumaoni Song) - By Fauji Lalit Mohan Joshi,426.0,2012-02-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=fHWQC9vsaIY
383,"Meri Baana Sadhana (Kumaoni Video Song) - ""Ki Bhalo Tero Mann""",324.0,2012-02-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=5GKLCtzk4MQ
384,Ud Ja Panchhi (Kumaoni Folk Song) - Ki Bhalo Tero Mann,329.0,2012-02-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=bvAEQUUOAIU
385,Mile Vike Dil Diya (Kumaoni Video Songs) - Ki Bhalo Tero Mann,372.0,2012-02-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=0JgkFKbXNFY
386,Haldwani Bazar Chhodi (Kumaoni Video Song) - Ki Bhalo Tero Mann,384.0,2012-02-05 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=3VrF_5aLfZE
387,Tu Hit De Mero Sang O Sonam (Kumaoni Video Song) - Ki Bhalo Tero Mann,380.0,2012-02-05 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=w3LtYh_z04o
388,Aija Re Dagdya (Garhwali Video Song) - Negi Ki Cheli,350.0,2012-01-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=cJziSFjkiVw
389,Hey Gailya Sobini (New Uttarakhandi Song) - Negi Ki Cheli,370.0,2012-01-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=rjfx_Ej_fZs
390,Hey Kaanchi - Maya Lagyu Re (Garhwali Video Song) - Negi Ki Cheli,333.0,2012-01-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=N_IJnBmxyCc
391,Hey Meri Syanghuthi (New Garhwali Song) - Negi Ki Cheli,314.0,2012-01-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=dkVyWzKJRNc
392,Negi Ki Cheli Title Song - Latest Garhwali Video | Manglesh Dangwal,355.0,2012-01-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=wO9w8JFD9Fo
393,Latest Garhwali Song : O Saiyya Meri Kashmira | Negi Ki Cheli,459.0,2012-01-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=SvX4RllK0TY
394,Jai Jagdamba - New Garhwali Bhakti Geet | Negi Ki Cheli,256.0,2012-01-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=nqWUiWzZczM
395,O Gaddi Aayi...........Rail Ma [Full Song] 28 Non Stop Pahadi Natiyan,3543.0,2011-05-29 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=hq2XWusZ92E
396,Jai Aghoriya (Jagar) [Full Song] Chamko Chakori,398.0,2011-05-26 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=tkaqpM_YNsk
397,Nanda Bhagwati (Jaagar) [Full Song] Heema Maarchhayaan,412.0,2011-05-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=1Bevoukd1mQ
398,Hey Mohana (Jagar) [Full Song] Gailya Dhanuli,370.0,2011-05-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=MeWbDCw-Puk
399,Namo Bhagwate- Jagar [Full Song] Bansuli,328.0,2011-05-25 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=gbvgG41F83o
400,Udankaar Hovege ( Jagar) [Full Song] Baand Amravati,358.0,2011-05-24 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=6pjM6HW9KiY
401,Jau Diyan Jas Lo- Jagar [Full Song] Chhori- 420,492.0,2011-05-16 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=A8rAspf7hHk
402,Goril Devta Tambola Ghughti- Jaagar [Full Song] Tumi Bola,720.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=0XfMDlNKC6Q
403,Naranni Durga Bhawani (Jagar) [Full Song] Saruli,567.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=FN0lXv0VwcY
404,Puriya Sauriyal (Jagar) [Full Song] Baand Bhanumati,300.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=VNiiLFAL-bA
405,Jagar Dopadi Swyombar [Full Song] Binduli,541.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=chxOTDtipqU
406,Om Namo Narani Jagar [Full Song] Maa Devi Bhagwati- Jagar- Mandaan- Bhakti Geet,511.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=EO-B-Q0W7cY
407,Hey Meri Mata Bhawani [Full Song] Maa Devi Bhagwati- Jagar- Mandaan- Bhakti Geet,480.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=bDz90i2zEs0
408,Jai Ho Jagdamba Meri Mata [Full Song] Maa Devi Bhagwati- Jagar- Mandaan- Bhakti Geet,419.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=O0Y_NB0Kwsk
409,Deha Have Jaadi Mata Nauda(Jagar) [Full Song] Maa Devi Bhagwati- Jagar- Mandaan- Bhakti Geet,477.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=dPBoImH7sZM
410,Jog Maya Jagar [Full Song] Maa Devi Bhagwati- Jagar- Mandaan- Bhakti Geet,353.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=WgRTUSAoyyY
411,Navratra Bodi Aejin [Full Song] Maa Devi Bhagwati- Jagar- Mandaan- Bhakti Geet,465.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=vMIENLb-uTE
412,Hindo Gand Ki Jaadi Devi [Full Song] Maa Devi Bhagwati- Jagar- Mandaan- Bhakti Geet,434.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=r1FSE0WSigY
413,O Meri Maji [Full Song] Maa Devi Bhagwati- Jagar- Mandaan- Bhakti Geet,430.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=ReILHGBtcmc
414,Samodar Manthan (Jagar) [Full Song] Rajuli,490.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=EXhmApqbgII
415,Mata Bhawani (Jagar) [Full Song] Meri Teeri- Doobti Tehri Mein Tairte Geet,519.0,2011-05-09 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=efuyrYzNnZo
416,Bir Bairo Ji Baba (Jagar) [Full Song] Rajmati,445.0,2011-05-06 00:00:00,T-Series Regional,https://www.youtube.com/watch?v=WUD3WCQuPAc
