title,length,publish_date,author,url
Jaunsari # आमो भाणजी तेरो नाको # Uttarakhand # उत्तराखंड जौनसारी गढ़वाली # Garhwali # Bhupal Singh,280,2021-06-29 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=XulwCZ9soTw
"मेरी रंग रंगीली सुवा,कब आली सुवा # Meri Rangeeli Suwa # Uttrakhandi # Kumaoni # Fakira Chand # Hema",361,2021-06-28 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=6B--b66nZGw
उड़े फने जख बी देखा # Uade Fane Jakh Bee Dekha # Uttarakhand # Garhwali # गढ़वाली # Gajinder Rana,383,2021-06-27 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=3UFnsFmTjZI
Jaunsari # प्यारो बांको ना हो सब # Pyaro Banko Na Ho # Garhwali # जौनसारी # गढ़वाली # Shanti Varma,755,2021-06-26 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=M7GvMBlIe7U
Uttrakhandi # Kumaoni # काफूवा बासण लागी # Kafuwa Basan Lagi # उत्तराखंड # कुमाउनी # Ram Lal,570,2021-06-25 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=WKI6yh6Ejpw
उत्तराखंड गढ़वाली # तेरी सिल कुडी # Teri Sil Kudi # Uttarakhandi # Garhwali # Bhagwan Singh Rawat,399,2021-06-24 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=x24l3ZoXsj8
जौनसारी गढ़वाली # जागो जागोंदा # Jago Jagonda # Uttarakhandi # Jaunsari # Garhwali # Kal Singh Rana,312,2021-06-23 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=YE_jLXFCfjw
ख़ुफ़यारी माई ना संत लाली ऐ # Khufyari Mai Na Sant Lali # उत्तराखंड # Garhwali # Narendra Singh Negi,221,2021-06-21 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=iDE4GTDUkPc
"गैणा होई गुमाली हो छुम्मा # Gaina Hoyi Gumali # Jaunsari # Garhwali # Dharam Singh Rana,Shanti Varma",411,2021-06-20 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=nQ8fWrI1Igs
हापुड़ा बजौणी धुरा # Hapura Bajauni Dhura # उत्तराखंड # कुमाऊंनी Uttarakhand # Kumaoni # Harish Lal,487,2021-06-19 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=CXE0Z0iqdb0
बरखा माँ भीगी केकी तन बदन # Barkha Maa Bhigi Keki Tan Badan # Garhwali # Sharwan Bhardwaj # Kalpana,357,2021-06-18 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=-keUcreSmUE
बिगडे सारे गांव गांव # Bigde Sare Gaon Gaon # जौनसारी # Garhwali Jaunsari # Fakira Singh Chuhan,300,2021-06-17 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=NJOK49YTYGg
तलबत जैसे किलै # Talbat Jaise Kile # Uttarakhand # Kumaoni # Gopal Mathpal # Jyoti Panwar,342,2021-06-16 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=KiuXF8-4veU
न्योली (मेरी सुआ) # Nyoli (Meri Sua)# Uttarakhandi # Kumaoni # Fakira Chand Chiniyal # Hema Dhyani,193,2021-06-16 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=LxFpUKJm5FQ
प्यार की बात होंन्दी # Pyar Ki Baat Hondi # Uttarakhand # Garhwali # Gajinder Rana # Meena Rana,385,2021-06-15 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=bq53yoqt-B8
खंजरी बाजो ढोलकी # Khanjari Bajo Dholki # Uttarakhand # Jaunsari # Garhwali # Bhupal Singh Chuhan,449,2021-06-14 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=ryR9zAB-vSg
तै ढोल बेर डरन का नरसिन्गा बजावा # Tai Dhol # Uttarakhand # Garhwali # Santosh Khetwal # Kalpana,389,2021-06-12 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=6GX6mg1Zpdw
कुहोली हरियाली डांड्यो मा # Kuholi Haryali Dandyo Ma # Uttrakhand # कुमाऊंनी # Kumaoni # Anand Singh,452,2021-06-11 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=NiewFoURel8
हे धिन्दोडी # He Ghindodhi # गढ़वाली # Uttarakhand # Garhwali # Harpal Singh Pundir # Mangla Rawat,409,2021-06-09 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=T_6oSWLlXEc
छोड दे सुवा यो मेरा हाथा # Chodh De Suwa Yoh Mera Hatha # Uttarakhand # Kumaoni # Harish Lal,424,2021-06-08 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=C7YOf3LmRy8
रिद्धी को सिमरो सिद्धी को सिमरो # Ridhi Ko Simro Sidhi Ko Simro # Garhwali # Narendra Singh Negi,381,2021-06-06 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=BZSJH5XyQ4M
देश का बॉर्डर मेरा फौजी गेल्या # Desh Ka Bordera Mera Fauji Gailya # Garhwali # Kalpana Chuhan,283,2021-06-04 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=HnEpqiWnj8E
कॉलेज की छोरी # College Ki Chori # Uttarakhand # Kumaoni # College Ki Chori # Harish Lal,367,2021-06-03 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=qZ27k8MIPwk
पार्वती रे बाली दिखेंदी चूड़ीदार सूट मा # Parvati Re Bali Dihkhendi Chudidar Suit Ma # Garhwali,367,2021-06-02 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=3Es4VeNOEv0
हिटे स्वामी मरबी हौला # Hitte Swami Marbi Hola # Uttrakhand # Kumaoni # Fakira Chand Chiniyal # Hema,456,2021-06-01 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=GwGxW8Zv4Ms
"जमुना पार बिजोरी ले # Jamuna Paar Bijori Le # Garhwali # Shanti Prasad,Madhu Sudan,Dwarika Prasad",423,2021-05-31 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=WWzVphHcm1k
"धन बहू धन मेरी धन तेरु मिज़ा # Dhan Bahu Dhan Meri Dhan Teru # Garhwali # Sharwan Bhardwaj,Kalpana",332,2021-05-29 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=-zecKJ10gvU
पन्द्रा दिन ते मेस रेहन दे # Pandra Din Te Mesa Rehan De # Garhwali # Santosh Khetwal # Kalpana,327,2021-05-27 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=ZbwIlvoMNCM
घरवाली घास काटी ची # Gharwali Ghaas Kati Chi # Uttarakhand # Kumaoni # Collage Ki Chori # Harish Lal,353,2021-05-26 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=vxH7Zcaaxr4
जय मास्सू देवा # Jai Massu Deva # Uttarakhand # Garhwali # Sunil Sethi Diyal # Mangla Rawat,380,2021-05-25 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=iNIGWaFzUwI
कुमाऊँनी जागर भाग-2 # Kumaoni Jagar Part-2 # Uttarakhand # Kumaoni # Jagar # Ram Lal Ji,1758,2021-05-24 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=LMK5XmPrRss
यनु रूप रंग रूपा # Yanu Roop Rang Roopa # Uttarakhand # Garhwali # Shanti Prasad # Dwarika Prasad,332,2021-05-23 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=KwH90GIDkwM
खडी उठदी महिला बोली चुल्लू जगाओ # Khadi Uthadi Mahilla Boli # Garhwali # Mahveer Rawat # Meena,356,2021-05-21 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=SY4nVhFsHWc
गोरी गोरी मुखुडी # Gori Gori Mukhudi # Uttarakhand Garhwali # Vikram Singh Chuhan # Babita Dhasmana,256,2021-05-19 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=MCuFiY1q2Jw
कुमाऊँनी जागर भाग-1 # Kumaoni Jagar part-1 # Uttarakhand # Kumaoni # Jagar # Ram Lal Ji,1755,2021-05-18 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=J2JIECEGEpc
सच बोलू छौ # Sach Bolu Chhou # Uttarakhand # Garhwali # Mahendra Uniyal # Meena Rana,430,2021-05-17 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=JRGWw3-BbHk
ब्वारी त्महाकु पिजा # Buwari Tamhaku Pija # 2021 DJ Song Remix # Uttarakhand Kumaoni # Mohan Manral,290,2021-05-16 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=2D3LNwE4mAE
रूंणका जागी # Runka Jaagi # Uttarakhand # Garhwali # Jounsari # Kunwar Singh Chuhan,349,2021-05-15 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=YZ8Jv8Yg2pc
सेरा काटी साव झम # Sera Kati Saanv Jham # Uttarakhand Garhwali # Harpal Singh Pundir # Mangla Rawat,269,2021-05-13 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=O2Ii_Xc5UdA
कभी सूट कभी पेन्ट मा # Kabhi Suit Kabhi Pent Ma # Uttarakhand # Garhwali # Shyama Pandityani # Meena,310,2021-05-11 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=-1pTKqYxqwo
दिवारा मा # Diwara Ma # Uttarakhand # Garhwali # Om Prakash # Deepa Chuhan,334,2021-05-09 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=2uaPX1KX1qc
नानी साई हिट हितु कोथिका # Nani Sai Hit Hitu Kothika # Uttarakhandi # Kumaoni # Fakira Chand # Hema,464,2021-05-08 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=QeAVORtqo2w
सुपिन्यो मा # Supinyo Ma # Uttarakhand # Garhwali # Sunil Sethi Diyal # Mangla Rawat,343,2021-05-07 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=XypJt8NS7AY
"अब घागरी जमना नैगो पेरी ले तारा धोती # Peri Le Tara Dhoti # Uttrakhand Kumaoni # Ajay Dondiyal,Meena",339,2021-05-06 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=4RriZ_F6af4
घास काटन जान्दु स्वामी # Ghas Katan Jandu Swami # Uttarakhand # Garhwali # Kalpana Chuhan,227,2021-05-05 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=H4N7xD6Xe08
थुल घर चेली # Thul Ghar Cheli # Uttarakhandi # Kumaoni # Fakira Chand Chiniyal # Hema Dhyani,263,2021-05-04 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=29xnmYhF9Vw
"नौ गौ बटी छोटी मोटर ऐ टिहरी बाजार # Ae Tehri Bazar # Uttrakhandi Garhwali # Virender Dangwal,Kalpana",294,2021-05-03 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=mwUsqSPOPIk
हिट कौथिक जानु # Hit Kauthik Janu # Uttarakhandi # Kumauoni # Prahlad Singh Mehra,442,2021-05-03 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=WpPASgburEU
"सितोना स्यू मने कर बार ऐगे # Sitona Syu Mane Kar Aaige # Uttrakhand Garhwali # Vikram Singh,Babita",327,2021-05-01 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=lXnX_jUekyE
"हिट भागुली मेरा जोला पी ले # Hit Bhaguli Mera Jola # Uttrakhandi Kumauoni # Bishan Hariyala,Kalpana",310,2021-04-30 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=cd_2_cuwkic
"चिट्ठी लिखी घर बिटी भाभी कू हमारी # Chithi Likhi Ghar Biti Bhabhi # Garhwali # Dinesh Uniyal,Kalpana",363,2021-04-29 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=DQjJf8ZJFEQ
मेरी मधुली # Meri Madhuli # Uttrakhandi # Kumauoni # Anand Singh Koranga # Heera Koranga,260,2021-04-28 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=rBRrSjsTuFk
गौड़ी गगन गोल # Gaudi Gagan Gol # Uttarakhand # Garhwali # Santosh Khetwal # Kalpana Chuhan,258,2021-04-27 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=zEitq-IRrLE
मेरी गोपुली चकोरी # Meri Gopuli Chakori # Uttrakhandi Kumaoni # Lachima Teri Kasama # Nand Lal Arya,351,2021-04-26 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=Dzkv0Oqei7c
औंदा बैसाख # Aunda Baisakh # Uttarakhand # Garhwali # Gajinder Rana # Meena Rana,448,2021-04-25 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=-mdpGqEubv4
खोजा वे शणी पछाडा वे # Khoja Ve Shani # Uttarakhandi Garhwali # Baramas V0l-10 # Narendra Singh Negi,376,2021-04-24 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=YdT2pqmui3k
त्यार चुड़ी बाजार # Tyar Chudi Bazar # Uttrakhandi Kumauoni # Anand Singh Koranga # Anuradha Nirala,404,2021-04-22 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=OirsIEs89Ug
बांद ते बतेरी देखी # Baand Te Bateri Dekhi # Uttrakhandi Garhwali # Tawai Bina # Mahveer Rawat Meena,382,2021-04-21 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=ChCxji_adgg
मेरी हीरू माया जाल में # Meri Heeru Maya Jaal Mein # Uttarakhandi # Kumaoni # Fakira Chand # Hema,687,2021-04-20 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=BYxcuB8Dj-c
डांडयू की मुरली # Dandiyo Ki Muruli # Uttrakhandi Garhwali # Sunil Sethi Diyal # Mangla Rawat,438,2021-04-20 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=aEIxHS4jURo
काली गोरी लंबी चौड़ी # Kali Gori Lambi Chaudi # Uttrakhandi Garhwali # Vikram Singh Chuhan # Babita,324,2021-04-17 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=ZhsfdHgx7Ko
थामी ले सुवा हाथ मेरो # Thami Le Suwa Hath Mero # Uttrakhandi Kumauoni # Ajay Dondiyal # Meena Rana,354,2021-04-16 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=h8tMxddTsoo
"गुलेरयो की गाड़ी मेरी स्याली रेशमा # Gularo Ki Gadi Meri # Uttrakhand Garhwali # Harpal Singh,Mangla",358,2021-04-15 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=Q2nt-pnILrI
झन करू नखरा मेरी बाना # Jhan Karu Nakhara Meri Bana # Uttrakhandi Kumaoni # Anand Singh # Anuradha,470,2021-04-14 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=QasnDKYsvxo
"बीरू बिन पानी की बाल्टी # Beeru Bina Pani Ki Balti # Uttrakhandi Garhwali # Santosh Khetwal,Kalpana",337,2021-04-13 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=njNG8gQ4c3M
मैं दाना रूणे रेयू # Main Dana Rune Rayoo # Uttrakhandi # Kumauoni # Deewan Kanwal # Kalpana Chuhan,467,2021-04-12 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=LBvjLOdiolQ
"माला छोरी भल चारी जालो # Mala Chori Bal Chari Jalo # Uttrakhandi Garhwali # Virender Dangwal,Kalpana",408,2021-04-11 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=2Tq4M91sKwA
कैले बाजे मुरुली # Kaile Baje Muruli # Uttarakhandi # Kumaoni # Fakira Chand Chiniyal # Hema Dhyani,479,2021-04-10 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=fk_yNReDNO0
जाडू आई हुंद लागि Jadho Aai Hund Lagi # Uttarakhandi Garhwali # Baramas V0l-10 # Narendra Singh Negi,527,2021-04-09 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=uz46ZZvzozU
"भोल म्यरा सुवा घर उड़ी छन # Bhol Myara Suwa Ghar Udi Chan # Uttrakhandi Kumaoni # Deewan, Kalpana",319,2021-04-08 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=vYSwJiKX-wU
"चांद केका नॉच मेरी मैना # Chand Ceka Nach Meri Maina # Uttrakhandi Garhwali # Mahveer Rawat,Meena",327,2021-04-07 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=kCj-lBN5dHM
"अमर उजाला अखबार मेरो # Amar Ujala Akhbar Mero # Uttrakhandi Kumauoni # Bishan Singh Hariyala,Kalpana",298,2021-04-06 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=RPv-m38fU08
Mauri Ki Maina # Uttarakhand # Garhwali # Vikram Singh Chuhan # Babita Dhasmana,382,2021-04-05 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=2OzCqB3GPOg
Jai Jai Ho Shiva Ji # Uttarakhand # Garhwali # Om Prakash # Deepa Chuhan,482,2021-04-03 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=mzyAlvoTaw8
"पानी पनेरा घास घसेरा बारोमासा # Pani Panera Ghas Ghasera# Uttrakhandi Kumaoni # Anand Singh,Anuradha",489,2021-04-03 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=CoRwuvh0zqo
जरा सी झलक छोरी दिखले # Jara See Jhalak Chori # Uttrakhand Garhwali # Shyama Pandityani # Meena Rana,418,2021-04-02 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=OXcocedDeu8
हो भीना पैलागा # Ho Bhina Pailaaga # Uttarakhandi # Kumaoni # Fakira Chand Chiniyal # Hema Dhyani,300,2021-03-31 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=GE3fTioSePg
Bhagwati Durga Mata # Uttarakhand # Garhwali # Sunil Sethi Diyal # Mangla Rawat,400,2021-03-30 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=dms513GyCM0
"नैनीताले की मोहिनी # Nainitale Ki Mohini # Uttrakhandi # Kumaoni # Anand Singh Koranga,Heera",359,2021-03-29 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=JILCz45tXr4
"सुना प्यारी मेरी उर्मिला रानी # Suna Pyari Urmila Rani # Uttrakhandi Garhwali # Harpal Singh,Mangla",270,2021-03-28 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=aBMvZP77efc
बोला भाई बंधु उत्तराखंड चाहिनू चा # Bola Bhai Bandhu # Uttrakhandi Garhwali # Narendra Singh Negi,570,2021-03-27 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=zA6VTUit2JY
Jhut Mala Ki Baata # Uttarakhand # Garhwali # Sunil Sethi Diyal # Mangla Rawat,298,2021-03-25 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=3Yjqp1_rGWg
ओ उमा ओ उमा आंख्यु यू ना घुमा # O Uma O Uma Aankhyu # Uttarakhandi # Kumaoni # Fakira Chand # Hema,330,2021-03-22 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=jK1s9ngP7hM
Jounsare Ki Kamla Tyara Kala Chasma # Uttarakhand # Garhwali # Shyama Pandityani # Meena Rana,351,2021-03-20 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=HcWqSJ9Ldwg
Hai Mata Kalyug Ki Raat Pari Thakya Top Ki # Uttarakhand # Garhwali # Dinesh Uniyal # Kalpana Chuhan,351,2021-03-18 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=Ic5DXTNoIlc
Tur Turya Ki Dhar Sumero # Uttarakhand # Garhwali # Mahveer Rawat # Meena Rana,384,2021-03-16 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=vQEyArbdf8k
दुख भूली जाणू बाली उमर में # Dukh Bhuli Jaan Bali Umar # Uttarakhand # Kumaoni # Fakira Chand # Hema,452,2021-03-15 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=wIRX4lZ6t3g
साॅस चिन आस औलाद तुमारी हमारी डाली झम # Saans Chin Aas Olad Tumari # Garhwali # Narendra Singh Negi,411,2021-03-13 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=I11xEopIius
O Bahina Ho # Uttarakhand # Garhwali # Jounsari # Kunwar Singh Chuhan,376,2021-03-12 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=Y94MD-Y9xqA
हिल्गो डिगरी कॉलेज हिल्गो # Hilgo Digri Collage Hilgo # Uttrakhandi Kumaoni # Anand Singh Koranga,355,2021-03-12 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=tqcrOun7M5I
Jamuna Panderi # Uttarakhand # Garhwali # Vikram Singh Chuhan # Babita Dhasmana,310,2021-03-11 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=UmQ4Rqrd6Ps
Dalli Lagwa Bhumi Bachawa Na Katta Dalliyo Na Katta # Uttarakhand # Garhwali # Sharwan Bhardwaj,315,2021-03-08 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=e_y28IzAuhU
"ओ मेरी भौज किसान भौजी # O Meri Bhauj Kisan Bhauji # Uttrakhandi Kumauoni # Bishan Hariyala,Kalpana",321,2021-03-07 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=7wu4_uvOygU
Riti Riwaz # Uttarakhand # Garhwali # Jounsari # Kunwar Singh Chuhan,364,2021-03-06 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=PSElqM9QD24
Aab Hoge Mere Mata Pooja Ka Waqt # Mata Puja Khayo Maa # Uttarakhandi # Garhwali #Jagar # Om Prakash,306,2021-03-06 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=itfoQpsmOOg
हे बाना शोभनी बाना बात दिला की # He Bana Sobhani Bana Baat Dila # Uttrakhandi Garhwali # Meena Rana,314,2021-03-05 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=9q2I_c6GVgA
"पहाड़ डाना नी लगो मन ओ स्वामी चिट्ठी नी आई # Pahada Dana Ni Lago Man# Kumaoni # Anand Singh,Anuradha",391,2021-03-04 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=MzDacm9kEvc
पैजाब तेरी बाजा # Paijab Teri Baja # Uttarakhand # Garhwali # Santosh Khetwal # Kalpana Chuhan,313,2021-03-03 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=-p2wABHEPFA
मेरी प्रीत की गवा दिया मारा आँसू # Meri Preet Ke Gawa Deyla Mara Aansu # Garhwali # Kalpana Chuhan,386,2021-03-01 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=ltiEbN-l3qg
हो दाज्यु रे क्या है रह चा # Ho Dajyu Re Kya Hai Reh # Kumaoni # Fakira Chand Chiniyal # Hema Dhyani,350,2021-02-27 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=5fA3qbKQHcs
"सुनीला ले तेरा बाना छोड़ी रे # Sunila Le Tera Bana Chodi Re # Garhwali # Harpal Singh Pundir, Mangla",325,2021-02-26 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=D-KK5v6AjmA
"घुर घाघुति घुर,तेरो गुरन केगो मेरा पराना # Ghur Ghaghuti Ghur,Tero Guran Kego # Kumaoni # Meena Rana",336,2021-02-25 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=cZf5o4TTEgc
उत्तराखंड की जय उत्तरांचल Uttarakhand Ki Jai # Garhwali #Utha Jaga Uttarakhand # Narendra Singh Negi,391,2021-02-24 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=A98XJ99zzUw
Saun Ka Mahina Ki Barkha Jhanuma # Uttarakhand # Garhwali # Tawai Bina # Mahveer Rawat # Meena Rana,279,2021-02-22 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=35u53s2FRhg
काव बसली घुट घोटा बाटुली लगली # Kaav Basali Ghut Ghuta # Uttarakhand # Kumaoni # Fakira Chand # Hema,414,2021-02-20 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=gOGrM2NjcLQ
Malu He Malu Banj Na Katta # Uttarakhand # Garhwali # Gopal Rawat (Gabru),319,2021-02-19 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=yBIMcK5oSUM
दिल दे बैठू # Dil De Baithu # Uttarakhand # Kumaoni # कुमाउनी # Kaisi Kattu Raat # Lalit Mohan Joshi,235,2021-02-18 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=Rd_pO3Hy0-I
Kusma Bhagyani # Uttarakhand # Garhwali # Meena Rana,463,2021-02-17 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=GDeUhUS5P_M
"मेरो मन लागी रे पहाड़े हिल मा # Mero Man lagi Re # Uttrakhandi Kumaoni # Anand Singh,Heera Koranga",317,2021-02-16 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=ngiBqht4nXs
चल स्याली घूमड झोला # Chal Syali Ghumard Jhola # Uttarakhand # Garhwali # Gajinder Rana # Meena Rana,440,2021-02-13 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=w1BE3yegBb4
रजवाडो का राज मेरी श्यामा पंडितयानी # Meri Shyama Pandityani # Uttrakhandi Garhwali # Meena Rana,476,2021-02-11 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=duEAVABDeDA
Dildu Lagau Runda Tera # Uttarakhand # Garhwali # Jounsari # Kunwar Singh Chuhan,268,2021-02-10 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=5D6y4sLTzjI
बेटी ब्वारी पहाड़ू की # Beti Bwari Pahadu Ki # Uttrakhandi Garhwali # Baramas # Narendra Singh Negi,432,2021-02-09 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=SMMNPOMK1G4
तुम होल्या स्वामी तक # Tum Holaya Swami Takh # Uttarakhand # Garhwali # Meena Rana # Ravi Gusai,405,2021-02-06 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=PfqR5Alz7_w
परदेश मा छू प्यारी # Pardesh Maa Chu Pyari # Uttaakhandi Kumaoni # Anand Singh Koranga # Geetika,471,2021-02-05 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=_8lgSFUGC08
उकाली उन्दारु कू बाटू # Ukali Indaru Ku Batu # Garhwali # Vikram Singh Chuhan # Babita Dhasmana,413,2021-02-04 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=s8SmOJtu6_w
ना पप्पू को दूध ना दूध कू चाय # Na Pappu Ko Doodh Na Doodh Ku # Uttrakhandi Garhwali # Dinesh Uniyal,408,2021-02-02 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=TZFEP5d6ReU
Diwara Banyath # Uttarakhand  # Garhwali # Bhakti Geet #Om Prakash # Deepa Chuhan,373,2021-02-01 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=GBJBoCbT2To
गोरख्य चेली भागुली # Gorakhya Cheli Bhaguli # Uttarakhandi # Kumaoni # Fakira Chand Chiniyal # Hema,290,2021-01-30 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=UsGhBqNfNf4
Andi Sada Ni Jandi Sada Ni Teri Fanchi Ma # Uttarakhand # Garhwali # Santosh Khetwal# Kalpana Chuhan,350,2021-01-30 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=BHvei-qxUQQ
"जब जब तू मी ते याद आंदी # Jab Jab Tu Mee Te Yaad Aandi# Uttarakhand # Garhwali # Gajinder Rana,Meena",418,2021-01-29 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=g73oW0_HJP4
कौसानी बाजार गाड़ी होगे शिल्पा # Kausani Bazar Gadi Hoge Shilpa # Uttrakhandi Kumaoni # Anand Singh,400,2021-01-29 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=nEPeeVeZQj0
जय शिखर मूल नारायणी # Jai Shikhar Mool Naraini # Uttarakhandi # Kumaoni # Fakira Chand # Hema Dhyani,342,2021-01-27 00:00:00,Rama Cassettes,https://www.youtube.com/watch?v=-27vOOZtLHo
